"ID_HDC_G0","pm25VanD20002016"
133,6.25444612920279
134,16.7500270568803
135,16.5554552134286
136,13.5525031258747
137,15.287461116981
138,12.4337808857812
139,17.1549164795508
140,7.27601076487389
141,13.4806576432241
142,12.6966280557673
143,9.32940692546586
144,20.4989811302307
145,8.07319377771921
146,21.7885817874123
147,6.92191917631591
148,15.7299400896018
149,7.9825326422326
150,19.8585065981262
151,20.2057577395145
152,21.2387625551245
153,19.1131704520774
154,22.9480771350066
155,13.1695761656609
156,18.3904236654202
157,25.0008145373287
158,24.9850165727606
159,24.6873006844376
160,6.56066947916113
161,24.953872217597
162,7.94353690384866
163,18.9661679875696
164,25.0084677548364
165,19.6809737276174
166,9.09351558646459
167,24.4236457407369
168,25.4264271580748
169,17.5523108602638
170,23.9187318534872
171,8.78262511861882
172,17.9676096360807
173,5.92791754979399
174,20.5250394717164
175,20.3641714730482
176,20.392752077772
177,19.5568965502816
178,16.1666406953342
179,13.8917386066949
180,20.6366470761779
181,19.8076910182328
182,7.10271687696762
183,5.13930228029218
184,15.5873376680226
185,21.111523505922
186,19.100270018778
187,6.67468460995447
188,19.0405955834294
189,23.6096348338964
190,5.79187333133463
191,22.0122066760045
192,8.79828208846213
193,9.66166427885468
194,5.88119458892091
195,21.9112912905506
196,6.51404402115049
197,19.1259297337419
198,23.9169734459782
199,6.38398272656818
200,24.3756690817499
201,22.5871577220587
202,17.0854350112107
203,9.30523965429323
204,6.63581610537593
205,6.68360862921575
206,8.71929281052768
207,25.5423706774107
208,18.4144603878377
209,20.2547116664146
210,18.6203691369219
211,21.5874668469494
212,17.7367192491758
213,16.040339653826
214,30.0941746545007
215,22.8201058398146
216,25.7606492962987
217,22.2075119670749
218,24.6415052741536
219,20.6162428873917
220,26.1307551943215
221,14.3741381002854
222,14.2538443111455
223,26.565789308212
224,26.442602286148
225,21.5130424894102
226,21.9563271820914
227,18.6752500207052
228,17.8960090212139
229,6.16092924268873
230,12.9249040981124
231,11.0074207241208
232,20.5540986054601
233,6.91802350668336
234,9.89539574903734
235,6.59104543817183
236,18.1364355088271
237,11.1477639996875
238,17.9513806979017
239,11.1370864797372
240,11.3789394943855
241,7.83995642636341
242,6.25924096893752
243,20.2680598843633
244,19.7813721500412
245,10.6140658342403
246,10.3999060038952
247,6.3270977612309
248,7.89252875387785
249,29.2824318140306
250,9.57354485788322
251,23.0732767209586
252,24.8178477891477
253,8.89895273617069
254,24.6982244436401
255,24.8616424303736
256,29.5416157005932
257,6.47693770717974
258,20.5769564487773
259,27.6295673868879
260,6.78392909457839
261,25.4865402116495
262,20.3538171274175
263,27.9793198848282
264,6.92888406562389
265,5.7021778631482
266,24.4009942776475
267,30.5770952713399
268,24.7359568868888
269,25.4212326699873
270,22.374023397823
271,21.6105430818985
272,7.6657550588995
273,9.53276744285278
274,16.7837201100042
275,26.6687496259456
276,35.6389977451247
277,6.81778312918491
278,22.1858076381789
279,25.1629640422047
280,21.9066053581902
281,20.9515377114291
282,38.3044084390864
283,37.6845406202539
284,7.23694060375067
285,42.6587204780905
286,17.7677907299885
287,23.3712039492189
288,31.1391409862044
289,9.77056314642662
290,18.7766419664971
291,38.3673507482882
292,6.69488402522559
293,23.3515156456049
294,42.2367687484591
295,6.45646191739889
296,26.8251188044928
297,19.3707586936156
298,20.8148542801867
299,6.46640567141653
300,20.737318056269
301,23.7575887819961
302,24.248405480944
303,24.0379029986004
304,24.6525281095638
305,30.1769996868051
306,30.3281777794926
307,28.1290150105889
308,31.3370839843394
309,9.56625628898463
310,30.6722500749711
311,30.2967126234192
312,6.12659689299013
313,21.5849989255573
314,8.03759351999357
315,11.0200857101036
316,31.9879741561338
317,25.3149931030559
318,9.811259920962
319,24.7127761099038
320,26.3710231476505
321,30.873260703402
322,30.3828845210253
323,10.3639634900675
324,29.4440680497596
325,19.8652624452342
326,26.9496233989837
327,29.1386657680054
328,8.56704830360568
329,14.8163635274629
330,23.8730882429142
331,11.183178074756
332,10.8257693364787
333,9.98634799266286
334,25.2823202360004
335,31.4103238901724
336,31.9070796682392
337,5.62063908430684
338,23.7125802667829
339,10.0594629909824
340,28.8255078219131
341,30.6989898864968
342,10.296799188859
343,30.7580353263673
344,10.3330449607155
345,32.5931524266281
346,35.2806392914164
347,9.10804757423236
348,6.46069446224353
349,9.82157557952894
350,13.6768476514329
351,31.7404043425912
352,24.076968304187
353,35.6192584560913
354,22.1817539072484
355,21.7409854754451
356,9.26060025967231
357,26.9732597605914
358,15.4326096269271
359,33.0871962609984
360,17.5497450002072
361,8.5857294858884
362,8.95006224016786
363,13.6319731835212
364,9.82253406731656
365,9.22952751057432
366,10.1657807760934
367,19.3186870155836
368,17.7711366805915
369,30.1950506455915
370,27.346702064965
371,18.9654522856533
372,21.3853777746478
373,25.8756320006554
374,18.4775616683321
375,12.7679343145189
376,27.5137744002492
377,25.9262688545559
378,30.8808006120841
379,11.1773889275301
380,26.9460902142953
381,28.2766392734788
382,8.49379100445697
383,9.03665092917242
384,19.9663397483409
385,11.0390707695422
386,10.4126023813252
387,16.3459465330903
388,22.8965331575221
389,6.68732380341866
390,10.8460547066339
391,10.9026475193963
392,19.3472511306811
393,19.1030629564217
394,10.1477867792703
395,11.3188505587226
396,9.87684404859192
397,11.216560445046
398,19.6946801012677
399,15.1950658208589
400,10.9042727135242
401,10.8638523036631
402,10.7509970261288
403,7.63259408062666
404,13.6279060077467
405,9.00962427937977
406,14.1052231490014
407,11.5585858685297
408,9.25687949638634
409,8.5320765486057
410,12.3604348092815
411,10.132385449092
412,15.6441850825775
413,10.7132272212103
414,14.4804058673019
415,18.5008956835929
416,14.9763358142944
417,9.69299692377348
418,19.3278548500669
419,8.84530956678078
420,16.4487278610334
421,21.4976751440328
422,19.1423245405393
423,11.6099961619084
424,20.1751081302412
425,21.1448301058514
426,18.4028364302374
427,20.9203657328189
428,20.8730478610153
429,20.3288012937085
430,21.1666440980577
431,21.3743084715038
432,9.11590667849928
433,9.22671063104531
434,21.4688812865004
435,20.237267054044
436,10.1085387886579
437,13.6551234666037
438,22.2257661649046
439,5.88075270433155
440,21.237465249961
441,30.4442305064602
442,30.007372494939
443,12.0291970701496
444,20.9368276504928
445,22.453823228066
446,22.2045752798542
447,22.2045078902626
448,11.395889730013
449,7.75723041122685
450,10.281129560124
451,15.6250803707802
452,16.1114899084307
453,27.1808245238511
454,16.2443985579934
455,14.8015550187415
456,14.9109133412561
457,6.67239738768354
458,15.6845336743816
459,16.6143137305127
460,15.4910221819907
461,11.5853912902486
462,6.22200843768603
463,14.8463253583633
464,15.5431509817103
465,15.5935047973499
466,28.2775712822683
467,18.2500547300882
468,18.458911048537
469,10.0585000506615
470,19.974663239031
471,12.0859027843529
472,18.520418205474
473,8.36916398734237
474,9.40743255617636
475,15.8898528699722
476,8.79915452770161
477,20.4047985403872
478,21.1489630102099
479,16.0864785157706
480,28.9158813752791
481,8.77224956745562
482,12.6765290220084
483,11.6633669518594
484,10.6993702283736
485,14.1854321040257
486,13.8782018794284
487,12.059040285491
488,14.3869443934472
489,21.1945613693836
490,7.61334238441659
491,12.589073184157
492,14.4751349238402
493,10.2957759790083
494,32.8922847859533
495,18.3439659069199
496,19.294531437783
497,15.0035894959385
498,26.9874208993923
499,17.9221440653385
500,9.10336360015556
501,9.44130006161894
502,12.2093949918709
503,9.28521241804173
504,33.8297835360361
505,20.7311225311752
506,15.2580566134834
507,9.14054676476998
508,7.83213695110488
509,12.7011104230593
510,6.65098253350391
511,19.5688097293604
512,17.259802292264
513,9.33976039365427
514,16.9277740265181
515,16.1734183712415
516,16.9238792995973
517,10.8163743466618
518,10.154315699477
519,9.04506600571118
520,18.385536427871
521,18.0700314879333
522,36.3243993818198
523,9.66246863628175
524,17.7887606073732
525,10.8066331448558
526,17.2947082929045
527,18.4047170181505
528,33.9181358310117
529,29.3684335238594
530,12.1770885954666
531,16.7355130915514
532,23.2600346668921
533,16.1729264430968
534,10.2854159494929
535,11.8082028985088
536,24.3437669587599
537,10.5368761335425
538,16.6390749868011
539,32.5210755101862
540,15.5149855891894
541,11.5877501402057
542,15.7637536398148
543,17.0594386958983
544,19.1375900590792
545,13.1576879987806
546,19.221479404221
547,16.250291593861
548,7.65024435615876
549,27.1479275488504
550,11.4159708256462
551,7.23922972712798
552,16.8986203462491
553,8.69698653901772
554,8.93563417432606
555,18.0561024897406
556,8.21706520566717
557,15.5817496660863
558,31.1577288903409
559,13.2016376612145
560,26.0874085790479
561,21.3083008725149
562,21.3645269895082
563,20.8474102867244
564,8.75660281277039
565,19.8461510391632
566,12.1651032204004
567,13.2252894460182
568,9.84253699014361
569,10.0911511062947
570,18.2338188586093
571,20.9690966865959
572,20.3639552743188
573,14.739061580654
574,18.6063251099198
575,17.5077315556989
576,11.1787861225475
577,12.9109740446681
578,10.4476881988264
579,20.6521806696597
580,9.55852021708489
581,20.5741821639115
582,19.6177405493072
583,9.32594643045405
584,20.4327525062505
585,28.3247495161381
586,17.0213665660446
587,19.5941164718993
588,11.1097805796893
589,20.9382067876454
590,9.75116833627054
591,7.92151455545692
592,21.162115170413
593,18.0189910284189
594,7.23268194006906
595,9.82221826526969
596,7.82241621775588
597,19.5799153249458
598,21.2855588117052
599,16.3530481549055
600,24.4471148201812
601,8.01555502302558
602,21.5348310472313
603,16.5342578633256
604,11.8884818846943
605,7.96524484163013
606,7.6582776670263
607,9.21933778416
608,18.297331375856
609,21.7049266527495
610,9.09753082034918
611,21.6549770158704
612,22.5566210806798
613,22.4699447278207
614,22.8794671216838
615,21.9020122569538
616,26.8622955100608
617,23.5849993458425
618,20.1271091394359
619,12.2726549349374
620,15.7986369242282
621,21.8302567655495
622,29.0062413946923
623,26.6659911064764
624,13.2946073003299
625,6.61000327465986
626,16.2939131859946
627,11.5183164418298
628,10.8246876974366
629,18.3532055911992
630,11.6225429768261
631,18.7072501745246
632,12.1361027515392
633,23.0829452256285
634,12.5280584039603
635,12.4527175211573
636,11.3173447455048
637,10.4444362538157
638,19.0159771396697
639,11.9438386244656
640,13.1951835249514
641,19.0949763819019
642,20.471100582129
643,10.3007545332871
644,12.0461172403283
645,24.7806027205599
646,18.5102700202324
647,17.0431296271602
648,12.0210602051886
649,17.0062602933275
650,12.1367401403285
651,13.5382081100398
652,11.5682952926143
653,14.1038183620545
654,13.8885087468005
655,13.0414930604834
656,10.6204761330185
657,27.3456588616993
658,12.9595188927218
659,20.1816419252942
660,22.2217437823276
661,13.7349822397076
662,10.9386488474654
663,22.3912827594425
664,13.4375944983167
665,12.3553505072066
666,29.7100244960575
667,21.2747898296473
668,6.74896726246259
669,5.87380463900769
670,22.1377319674455
671,19.8512681652299
672,21.7212264485408
673,19.5426710777642
674,10.4243395900861
675,10.7422105038571
676,23.1191427601168
677,10.2988633864231
678,16.100708174344
679,12.5209852891499
680,13.4247121800637
681,13.16213339477
682,28.6368656219979
683,23.84517048354
684,12.1478573153346
685,12.0869314791982
686,11.6976672573521
687,19.2725565873894
688,9.26871979282319
689,24.4661092803713
690,20.4129269371599
691,23.8843430574294
692,15.1951875185043
693,11.6335105647288
694,9.62617660319904
695,23.6064713841346
696,21.9154336440558
697,23.5892293220985
698,10.0714628011445
699,24.3256361917676
700,11.9121820351821
701,15.2456866289206
702,12.6287250795505
703,21.813987709265
704,19.7406990497733
705,14.0800063891674
706,22.197808364719
707,12.3441099891724
708,13.2644696803481
709,12.5161660450016
710,19.0841115416514
711,9.72207243395956
712,14.4158200021502
713,26.6606317603413
714,12.2558530883192
715,24.5732431775885
716,20.0877789810373
717,10.1293086058993
718,10.5284176492967
719,20.3746062190779
720,12.9834354081083
721,18.7268227146807
722,21.9364598361167
723,24.6138080925047
724,21.1643791781384
725,10.4157404833169
726,22.3374611754557
727,21.9378130358427
728,17.3080453904793
729,12.6794689393693
730,14.0434181536419
731,17.0789843860573
732,21.4053915215037
733,12.3529734318027
734,22.2838429150308
735,16.7841748776088
736,16.3074064518235
737,17.1284937772761
738,21.8820443911469
739,10.7111959762038
740,13.6879050157478
741,17.0101541757067
742,12.195731926162
743,11.3870998036057
744,22.50062449669
745,11.6474017211782
746,14.5459258005998
747,16.3030707948139
748,15.6579719565605
749,10.0995328516449
750,20.5808017264393
751,29.3372762186307
752,11.1901684906343
753,11.3071640424918
754,11.9603633845551
755,11.2602794632359
756,21.2905922747797
757,12.288200692928
758,23.4609138139335
759,14.9643308244693
760,11.2547847716646
761,12.6515507324954
762,11.3562465425913
763,11.1268294402987
764,11.0639764294071
765,18.9459515105328
766,13.5387808802858
767,12.902520761119
768,11.142124058115
769,18.0412470876762
770,12.0596353699724
771,22.8606733801981
772,11.4010337907445
773,5.00291088126826
774,22.3230311606149
775,11.2611606801681
776,12.1029992868573
777,10.4486229720153
778,23.6499753562204
779,15.5725577864517
780,17.2665903113109
781,9.62369769364107
782,14.7635999421402
783,23.3915839679189
784,11.9642593130852
785,24.5416405807868
786,26.5457694064788
787,12.6534205773203
788,17.2452012417852
789,13.0313057276631
790,12.36648555092
791,16.9250095695266
792,26.2608545246571
793,12.5607482900674
794,24.6675348550949
795,26.5393109112179
796,14.3515969652575
797,13.0567893656083
798,39.2795679059196
799,12.4304797416453
800,14.8392327607091
801,9.89886113717578
802,10.2189717270648
803,16.3088111860485
804,17.1258881546071
805,14.0453784308954
806,19.3589982089041
807,11.6727280912342
808,24.1602360903156
809,26.963890184486
810,37.0136794141996
811,15.6367887874885
812,10.5557929628534
813,13.6484391678573
814,18.7431655718869
815,13.5433992844924
816,13.4072917509839
817,12.2224993963593
818,25.827457798742
819,13.3303593074528
820,13.4474407259131
821,24.5189612371681
822,16.7919565548445
823,15.9003616786802
824,28.0010937897876
825,23.7299208181377
826,36.5954681401611
827,23.3653002868764
828,11.3877509321925
829,19.0136907884756
830,10.440456490883
831,19.3583157666791
832,25.1729515517336
833,23.3245677558404
834,9.49266558605357
835,20.9726304368337
836,22.631964944801
837,6.34734135172691
838,21.978277378598
839,9.98864463405534
840,21.7643807103755
841,22.1759972315139
842,22.9562258728036
843,21.6606918034371
844,14.6663938635304
845,22.2133048631625
846,10.1705814603319
847,9.80738782052328
848,16.66942315971
849,25.8290665447003
850,10.3065309461395
851,9.37524668275386
852,11.277187582137
853,23.7562072418331
854,24.3551752921714
855,11.4959211121393
856,11.1540487986559
857,24.1751358260354
858,11.8327468744686
859,11.8029784944407
860,24.8366899417873
861,23.9669850679272
862,12.2810283450093
863,25.0067638126531
864,23.5651335243451
865,8.60447194989649
866,9.20479118101495
867,12.30486670728
868,34.8869972890451
869,20.6512804853531
870,8.81495895826666
871,11.7021297288725
872,23.4206477396232
873,8.77039223508661
874,11.5149617639746
875,9.19535212068328
876,9.70722799744861
877,11.5858018598654
878,11.5288503527134
879,21.7212057569262
880,12.0807938976406
881,9.01555500830902
882,14.0798088129125
883,40.0679670637587
884,13.4587288750338
885,9.20724643321257
886,12.8452909066417
887,13.5343060072987
888,21.921424662265
889,9.31585824191766
890,9.97817028301952
891,13.4151944012027
892,20.8245363320205
893,8.26332532274699
894,7.723710992822
895,14.2910633103648
896,7.08502963270619
897,31.0735847262325
898,11.5550718111452
899,8.1809221494342
900,12.8354605209352
901,15.954443118106
902,7.93147872178624
903,12.0109324890534
904,20.3229407759909
905,7.3786737735248
906,20.0908745940322
907,18.5519079652369
908,14.6557159644332
909,14.4172327627594
910,8.76816158454938
911,11.9353538908927
912,21.0290936439484
913,12.8641724366618
914,13.4244665727872
915,21.0731807853193
916,14.9794105308133
917,7.26959670216327
918,9.57039215261264
919,10.9359567970118
920,10.5628005321432
921,40.9955823715264
922,13.2589349303418
923,21.0939949114258
924,13.2302191343723
925,17.301747817761
926,38.4362970420753
927,24.7226235109579
928,18.4701283530147
929,10.5683432690957
930,23.404239048778
931,25.0563047315539
932,23.9703998204397
933,10.6518679771122
934,11.5366651476068
935,18.2801225735198
936,17.8333210197613
937,9.67068701367728
938,19.1636845100225
939,32.4405441799073
940,23.6564490001589
941,19.7051070654886
942,9.32925389954334
943,22.5676143198849
944,21.6351331741925
945,10.2334270499108
946,25.6322587601099
947,9.20596222184719
948,18.9876048520955
949,9.409830606773
950,8.39145351751501
951,19.3347971008818
952,20.5850005326703
953,9.79881331636525
954,14.7969343741927
955,19.0331165456482
956,38.3958676684616
957,17.3841875560644
958,32.5146925587482
959,7.51533707707886
960,17.9986582269242
961,26.2137242259891
962,15.5717500878112
963,19.5802156378172
964,8.29726085752884
965,20.267652076834
966,18.4150515583548
967,22.1334739819172
968,25.2105094690057
969,22.0574052010633
970,10.1104903213434
971,17.7074807047025
972,10.2650749615062
973,40.2982259728388
974,18.3631335821541
975,19.9842084891998
976,36.4053182252094
977,27.1328025668179
978,38.6493979425868
979,26.4210656831147
980,27.9310145308107
981,8.56366190515655
982,9.61364908182596
983,8.59755993677521
984,23.97457436735
985,6.89837180540161
986,27.4530022881576
987,14.6841823969308
988,7.20381302949785
989,7.08991502710125
990,15.6814701361694
991,27.0596349513971
992,8.51146064096374
993,15.5696914025369
994,24.6310006005025
995,25.0816369726523
996,19.9079974054757
997,9.64703067461047
998,21.0014785262178
999,39.6885702902232
1000,15.3662799096321
1001,31.6150322117515
1002,7.22382904516732
1003,18.0263220258193
1004,9.44609106841702
1005,12.0089539879219
1006,31.371502119994
1007,12.7682021560717
1008,24.9357942374885
1009,9.6636964571517
1010,21.9094424423529
1011,8.48593482368341
1012,9.14647424886432
1013,8.99163012432187
1014,20.452470263454
1015,8.20212017997936
1016,9.0975210694735
1017,9.56342775809851
1018,9.09299758149285
1019,40.1127434509583
1020,8.28001777539774
1021,8.43300196136357
1022,9.08570692874017
1023,8.91076347428819
1024,8.02768733431167
1025,8.48393662799547
1026,9.84657313516835
1027,8.55777458597149
1028,7.99765286124885
1029,8.44336311765036
1030,9.60738854319018
1031,11.410514282083
1032,17.243749408701
1033,19.9982291763286
1034,29.2051905181096
1035,18.4389812698304
1036,18.8129328427383
1037,19.3244925282094
1038,16.9488462810106
1039,17.1272180927028
1040,20.8573997789131
1041,7.14880766650656
1042,28.3765758279974
1043,19.078655370669
1044,9.17901517022835
1045,7.21675995709543
1046,19.4330962329829
1047,26.9136064333881
1048,8.8103517969443
1049,15.7518377404779
1050,28.3827305377369
1051,27.3186214968097
1052,17.2179324559068
1053,14.8067102715012
1054,15.6856099751105
1055,30.2850459447734
1056,16.1664352131157
1057,24.5141757270875
1058,17.3134804309363
1059,16.9232755535082
1060,17.0026619824578
1061,16.6387382457787
1062,31.5372209173558
1063,23.1673684584042
1064,16.3838504774708
1065,15.7434825965733
1066,33.1767775102643
1067,15.5749922786929
1068,23.2113026616295
1069,15.9216330550468
1070,15.9567175320213
1071,15.517983643898
1072,19.4061450289197
1073,18.729154472517
1074,16.3216418802796
1075,16.789441576471
1076,12.1876554527588
1077,12.5514732161221
1078,19.7363793694838
1079,15.893593500397
1080,13.3314834220492
1081,21.7420230920728
1082,19.1184107693741
1083,13.9741301271695
1084,18.323050812506
1085,16.0337015577599
1086,16.0857271241881
1087,15.5535568723985
1088,16.1717714430986
1089,12.5039077033951
1090,15.4017024941795
1091,14.3137091176785
1092,11.6459531213457
1093,12.2919522262766
1094,10.507973734199
1095,11.7921564221534
1096,11.6281296493235
1097,11.1709818291683
1098,11.6296416973163
1099,12.4094523304643
1100,14.3888963329108
1101,11.2063069140112
1102,11.0769777569397
1103,11.4848536188292
1104,15.1413203624589
1105,11.4035340514353
1106,23.8970889854849
1107,14.1978384265986
1108,14.1130475669745
1109,10.4990076701137
1110,30.8667625832183
1111,11.6553544567002
1112,5.51188346552532
1113,10.9664513841613
1114,13.3892052710582
1115,5.80010165843143
1116,15.1062476680042
1117,12.3260608100245
1118,14.6057867845233
1119,12.200095119695
1120,12.3599737743444
1121,16.349755094219
1122,15.9657436063905
1123,14.8353908773936
1124,14.982627026071
1125,14.6199204788
1126,13.3426033054807
1127,10.295786387929
1128,12.7450733939695
1129,19.9609760103722
1130,11.6271154180725
1131,12.5617436641344
1132,13.232032656564
1133,11.1606096755303
1134,12.278900546406
1135,11.5170224089776
1136,11.0473887635106
1137,13.1340868617681
1138,13.7313395562309
1139,25.4279812004405
1140,23.9143781147283
1141,12.2902868768967
1142,12.1343209138739
1143,24.469782994085
1144,12.8096339777522
1145,12.1109547211533
1146,13.3428143767217
1147,12.3560471015325
1148,11.3349093892999
1149,12.740229668409
1150,11.3738995645761
1151,10.4308808065621
1152,12.4652796108661
1153,11.5078148941615
1154,24.4559252710891
1155,24.3412038084903
1156,21.1378384687846
1157,18.7036492094821
1158,10.5082224057354
1159,12.310429349623
1160,12.3051910616171
1161,10.0257405461742
1162,12.7763921797768
1163,12.2479485951298
1164,10.7926762106736
1165,18.0464473680947
1166,10.7375072911759
1167,15.2591835133892
1168,11.4336559253092
1169,8.95191396089078
1170,13.0308881620617
1171,13.5807270227703
1172,13.3307391959758
1173,12.2410621086375
1174,12.2733944698072
1175,14.1269851581899
1176,11.7074497402218
1177,11.8340282634035
1178,12.0133041586439
1179,11.3217152691928
1180,13.3489811981346
1181,19.848025116185
1182,13.0017567836736
1183,16.9639719677334
1184,15.1087951697173
1185,15.354113180559
1186,14.7701670600366
1187,12.068590860199
1188,14.3259334633061
1189,12.1798334960782
1190,12.8086012323086
1191,13.9494790829212
1192,11.606439906399
1193,12.7884371022791
1194,12.4875235388176
1195,12.7890726065535
1196,15.0152276834764
1197,14.8867255883146
1198,15.5401714445614
1199,19.9701096434523
1200,10.471533421008
1201,11.1613525026944
1202,19.6255365626678
1203,18.897438956438
1204,14.1855576421336
1205,13.4403792722531
1206,12.0204801389223
1207,12.7479727696648
1208,10.4979310244192
1209,11.4932416773561
1210,13.7281227732308
1211,13.7695720570525
1212,11.9861399319229
1213,16.7511229108797
1214,10.615313113073
1215,12.970530718938
1216,11.3841673822734
1217,10.7664964416162
1218,11.3134866103512
1219,13.7098502245197
1220,14.9496601383415
1221,13.4320038044375
1222,11.8077510851534
1223,14.2324364882679
1224,10.5306867394067
1225,12.1844068466846
1226,10.695437915989
1227,13.0716906085474
1228,12.4414435956566
1229,15.1458371922936
1230,11.9359287519928
1231,13.1141174747478
1232,16.1225154694796
1233,12.4877911559145
1234,11.8365466997035
1235,12.1577471472716
1236,12.0217091536379
1237,14.2521173805348
1238,16.5200093565749
1239,11.8575603669247
1240,16.0162339459917
1241,19.3860612443925
1242,12.6757308429978
1243,13.8245271640986
1244,20.5132786624755
1245,18.002410271332
1246,11.5496013128275
1247,13.2281255656294
1248,17.588367166366
1249,16.8312942089738
1250,13.2692466723592
1251,12.3811258556843
1252,16.9257236791534
1253,17.6002552466712
1254,18.4718848426829
1255,12.1638412484629
1256,14.121181969081
1257,17.6148437657523
1258,13.5746983944211
1259,13.5050209685887
1260,18.2518418684943
1261,10.6950086141222
1262,13.9682079583252
1263,16.7745028378868
1264,10.5340711962032
1265,10.8083085277828
1266,16.0066223494507
1267,13.708206338917
1268,18.0055936453776
1269,11.909149656368
1270,19.3606078167207
1271,23.4084748777652
1272,13.2927047255152
1273,25.9799860439084
1274,16.7227452658964
1275,13.1354422437534
1276,20.3442610901217
1277,10.2924119955142
1278,13.1496391765481
1279,12.5874155860434
1280,22.3914961117603
1281,11.303861289785
1282,23.3683051014259
1283,25.3145707223487
1284,20.3919895285964
1285,15.396128821866
1286,18.4018335483816
1287,11.9788607257757
1288,19.1208315382253
1289,19.9280414083316
1290,19.2362528832186
1291,18.0488221303984
1292,19.1094304591903
1293,18.9978307030762
1294,15.1938913585171
1295,19.5397363187539
1296,18.9218731131641
1297,15.842857960006
1298,17.7096590626756
1299,19.3340286423875
1300,18.7550491654009
1301,19.2426141376799
1302,17.2940346840926
1303,18.0043834501745
1304,17.5194861416957
1305,18.6318908460952
1306,18.8130943125565
1307,8.4674848566205
1308,18.1601177645167
1309,16.8450696033403
1310,15.7195486377548
1311,17.2720122458385
1312,13.1634862033783
1313,22.1778678370085
1314,16.5390624382662
1315,16.0168008254433
1316,16.2433190775435
1317,21.2893214350999
1318,16.2992056166557
1319,26.7647110411543
1320,21.8815572957967
1321,14.1422091141432
1322,16.1306043327651
1323,10.1232966240879
1324,14.8344895107506
1325,14.608434413891
1326,15.8224440947176
1327,14.7623150653699
1328,13.3333265189854
1329,14.4533057601068
1330,14.3511986586793
1331,13.6481920846369
1332,15.4876494909954
1333,14.5187368743627
1334,12.3930488002484
1335,14.2076760382622
1336,13.4194076970241
1337,10.1135000532535
1338,12.3334485431189
1339,13.4809356195329
1340,12.1633665386334
1341,11.6134010373099
1342,13.842125875881
1343,12.3540720222299
1344,8.64371690221416
1345,11.4876711481977
1346,12.4166165529243
1347,12.7760491982285
1348,12.5032942511577
1349,12.0950871902435
1350,14.3299835692305
1351,14.5540115107217
1352,7.4472136162727
1353,15.2947692497092
1354,15.2371237611851
1355,14.8364422727707
1356,7.36613769773135
1357,16.471887504739
1358,8.27473043015738
1359,13.2945163606195
1360,13.9749920190035
1361,15.9029316731826
1362,16.5500071692249
1363,15.0212194846997
1364,9.46598460981294
1365,5.5985613016663
1366,14.6725993828341
1367,14.7174721976739
1368,17.5224327468337
1369,14.5097516406481
1370,13.5181829401029
